"seq","dh.seq","day","hour","bytes"
931,78,"4","0630",5615024242
932,78,"4","0635",4678965785
933,78,"4","0640",5872699211
934,78,"4","0645",5760196937
935,78,"4","0650",4801545239
936,78,"4","0655",4445742412
937,79,"4","0700",9020783940
938,79,"4","0705",11102687086
939,79,"4","0710",9100223475
940,79,"4","0715",6158864361
941,79,"4","0720",9131449542
942,79,"4","0725",8184581044
943,79,"4","0730",6673182477
944,79,"4","0735",8281862858
945,79,"4","0740",8514901974
946,79,"4","0745",9406174861
947,79,"4","0750",8319309911
948,79,"4","0755",7815468448
949,80,"4","0800",6599172650
950,80,"4","0805",11582891990
951,80,"4","0810",12939739881
952,80,"4","0815",14878866572
953,80,"4","0820",12543129614
954,80,"4","0825",8781061783
955,80,"4","0830",8868929174
956,80,"4","0835",14391355244
957,80,"4","0840",11711514855
958,80,"4","0845",7482465586
959,80,"4","0850",17260656561
960,80,"4","0855",10740287394
961,81,"4","0900",10164781720
962,81,"4","0905",12886738668
963,81,"4","0910",7221808335
964,81,"4","0915",5456230610
965,81,"4","0920",11050955493
966,81,"4","0925",12430118761
967,81,"4","0930",11777115840
968,81,"4","0935",10556267516
969,81,"4","0940",11246028030
970,81,"4","0945",12900426580
971,81,"4","0950",21453957747
972,81,"4","0955",11584414788
973,82,"4","1000",8066027658
974,82,"4","1005",11001183231
975,82,"4","1010",13626119915
976,82,"4","1015",12534211892
977,82,"4","1020",9813846142
978,82,"4","1025",8538074795
979,82,"4","1030",11908444137
980,82,"4","1035",15015211176
981,82,"4","1040",15448868914
982,82,"4","1045",10919116999
983,82,"4","1050",10499289514
984,82,"4","1055",12378550691
985,83,"4","1100",5786544394
986,83,"4","1105",11153682526
987,83,"4","1110",6187849413
988,83,"4","1115",11159828162
989,83,"4","1120",9889088640
990,83,"4","1125",11501360261
991,83,"4","1130",9608616990
992,83,"4","1135",13054066986
993,83,"4","1140",9677021960
994,83,"4","1145",9770752338
995,83,"4","1150",6544572794
996,83,"4","1155",8324940771
997,84,"4","1200",7224902890
998,84,"4","1205",10433317864
999,84,"4","1210",9206854125
1000,84,"4","1215",11589384916
1001,84,"4","1220",12277506605
1002,84,"4","1225",9659662558
1003,84,"4","1230",7792289970
1004,84,"4","1235",11451781190
1005,84,"4","1240",7613805182
1006,84,"4","1245",8021485011
1007,84,"4","1250",15446190861
1008,84,"4","1255",9125165400
1009,85,"4","1300",5118077707
1010,85,"4","1305",17369114494
1011,85,"4","1310",8744141614
1012,85,"4","1315",10563381809
1013,85,"4","1320",9894169096
1014,85,"4","1325",8166113183
1015,85,"4","1330",9799866134
1016,85,"4","1335",11314331033
1017,85,"4","1340",9417972904
1018,85,"4","1345",12932135891
1019,85,"4","1350",13725340885
1020,85,"4","1355",11136173960
1021,86,"4","1400",8824046764
1022,86,"4","1405",12831261286
1023,86,"4","1410",8500436819
1024,86,"4","1415",7235322355
1025,86,"4","1420",9792091269
1026,86,"4","1425",11887855967
1027,86,"4","1430",8675474625
1028,86,"4","1435",12187891517
1029,86,"4","1440",9385792535
1030,86,"4","1445",9158943555
1031,86,"4","1450",10237703262
1032,86,"4","1455",9126933123
1033,87,"4","1500",12014111889
1034,87,"4","1505",11645919528
1035,87,"4","1510",8286822186
1036,87,"4","1515",10232575039
1037,87,"4","1520",9691679498
1038,87,"4","1525",11372348149
1039,87,"4","1530",9833415297
1040,87,"4","1535",7650638485
1041,87,"4","1540",8029160622
1042,87,"4","1545",10652293660
1043,87,"4","1550",15511142503
1044,87,"4","1555",12415097693
1045,88,"4","1600",8771238392
1046,88,"4","1605",8869965281
1047,88,"4","1610",8551421085
1048,88,"4","1615",6997621667
1049,88,"4","1620",7732182941
1050,88,"4","1625",7215765678
1051,88,"4","1630",7601343374
1052,88,"4","1635",8371132799
1053,88,"4","1640",9296816306
1054,88,"4","1645",7106377515
1055,88,"4","1650",6138185966
1056,88,"4","1655",9922585844
1057,89,"4","1700",4978407379
1058,89,"4","1705",5202095785
1059,89,"4","1710",6308581150
1060,89,"4","1715",5963548554
1061,89,"4","1720",5137699351
1062,89,"4","1725",5836057789
1063,89,"4","1730",4337031275
1064,89,"4","1735",6583021717
1065,89,"4","1740",5078153366
1066,89,"4","1745",5071580056
1067,89,"4","1750",6416813792
1068,89,"4","1755",5805538469
1069,90,"4","1800",2377033185
1070,90,"4","1805",2949870390
1071,90,"4","1810",2957995751
1072,90,"4","1815",2715388287
1073,90,"4","1820",3150638581
1074,90,"4","1825",2868056728
1075,90,"4","1830",2690798006
1076,90,"4","1835",2736681079
1077,90,"4","1840",3104605374
1078,90,"4","1845",3941489481
1079,90,"4","1850",557272014
1080,90,"4","1855",2778169514
1081,91,"4","1900",5261457026
1082,91,"4","1905",6078223239
1083,91,"4","1910",3500519857
1084,91,"4","1915",5072370700
1085,91,"4","1920",4338847475
1086,91,"4","1925",5098785261
1087,91,"4","1930",5115259257
1088,91,"4","1935",7446464090
1089,91,"4","1940",3663187276
1090,91,"4","1945",4406892275
1091,91,"4","1950",6519931044
1092,91,"4","1955",5769549215
1093,92,"4","2000",3244218159
1094,92,"4","2005",5732315779
1095,92,"4","2010",5867872251
1096,92,"4","2015",5815987815
1097,92,"4","2020",5037238223
1098,92,"4","2025",4916112202
1099,92,"4","2030",4953835031
1100,92,"4","2035",5323114952
1101,92,"4","2040",4629686097
1102,92,"4","2045",5002693418
1103,92,"4","2050",8568030508
1104,92,"4","2055",4656058579
1105,93,"4","2100",3941873724
1106,93,"4","2105",3960084299
1107,93,"4","2110",6397131672
1108,93,"4","2115",5683416887
1109,93,"4","2120",4567814246
1110,93,"4","2125",5285488103
1111,93,"4","2130",3284262887
1112,93,"4","2135",5247803103
1113,93,"4","2140",3001491440
1114,93,"4","2145",4241792838
1115,93,"4","2150",2819302527
1116,93,"4","2155",3821742014
1117,94,"4","2200",2668191276
1118,94,"4","2205",4056161344
1119,94,"4","2210",4032383872
1120,94,"4","2215",2290601525
1121,94,"4","2220",2920078287
1122,94,"4","2225",2707653774
1123,94,"4","2230",2914783788
1124,94,"4","2235",3938214935
1125,94,"4","2240",3195763743
1126,94,"4","2245",2469335134
1127,94,"4","2250",2568346021
1128,94,"4","2255",3521104206
1129,95,"4","2300",2041391305
1130,95,"4","2305",1520733301
1131,95,"4","2310",2624687061
1132,95,"4","2315",2676627891
1133,95,"4","2320",2033428326
1134,95,"4","2325",2297256638
1135,95,"4","2330",1625485270
1136,95,"4","2335",2518781931
1137,95,"4","2340",1688165315
1138,95,"4","2345",1617484245
1139,95,"4","2350",3147398060
1140,95,"4","2355",2193238716
1141,96,"4","2400",1986767555
1142,96,"4","2405",2698663322
1143,96,"4","2410",1840502905
1144,96,"4","2415",2137482741
1145,96,"4","2420",1816983009
1146,96,"4","2425",2323621191
1147,96,"4","2430",1817203044
1148,96,"4","2435",1194935011
1149,96,"4","2440",2110634465
1150,96,"4","2445",2617055278
1151,96,"4","2450",2655345931
1152,96,"4","2455",1988748929
1153,97,"5","0100",1535601128
1154,97,"5","0105",2031563440
1155,97,"5","0110",1360318254
1156,97,"5","0115",1900145815
1157,97,"5","0120",2478655335
1158,97,"5","0125",2039468382
1159,97,"5","0130",1996058990
1160,97,"5","0135",2623509296
1161,97,"5","0140",2205151347
1162,97,"5","0145",2557633350
1163,97,"5","0150",3083358708
1164,97,"5","0155",2287100091
1165,98,"5","0200",1638793784
1166,98,"5","0205",2491489810
1167,98,"5","0210",1979972063
1168,98,"5","0215",1121437210
1169,98,"5","0220",1505009327
1170,98,"5","0225",2348778549
1171,98,"5","0230",1703539296
1172,98,"5","0235",1900286481
1173,98,"5","0240",1567171852
1174,98,"5","0245",2632013217
1175,98,"5","0250",1683590257
1176,98,"5","0255",953251607
1177,99,"5","0300",1906942407
1178,99,"5","0305",2285180972
1179,99,"5","0310",1780521503
1180,99,"5","0315",2153549046
1181,99,"5","0320",1800030523
1182,99,"5","0325",2354844628
1183,99,"5","0330",1677742614
1184,99,"5","0335",1842318595
1185,99,"5","0340",2175977199
1186,99,"5","0345",2513592253
1187,99,"5","0350",2291557021
1188,99,"5","0355",2019856739
1189,100,"5","0400",1571649327
1190,100,"5","0405",2399436226
1191,100,"5","0410",1939340397
1192,100,"5","0415",1826116243
1193,100,"5","0420",2003970894
1194,100,"5","0425",1859551947
1195,100,"5","0430",1420691837
1196,100,"5","0435",2259746463
1197,100,"5","0440",2062373499
1198,100,"5","0445",2874726986
1199,100,"5","0450",3500536744
1200,100,"5","0455",2105349666
1201,101,"5","0500",3640915937
1202,101,"5","0505",4639858941
1203,101,"5","0510",3936572041
1204,101,"5","0515",4681877518
1205,101,"5","0520",4146592936
1206,101,"5","0525",4704249877
1207,101,"5","0530",3407063854
1208,101,"5","0535",3648085767
1209,101,"5","0540",2473440500
1210,101,"5","0545",3892179041
1211,101,"5","0550",4279654640
1212,101,"5","0555",4730623212
1213,102,"5","0600",5843791309
1214,102,"5","0605",6442401522
1215,102,"5","0610",4419692822
1216,102,"5","0615",7349535861
1217,102,"5","0620",5384452863
1218,102,"5","0625",6632159439
1219,102,"5","0630",5389138136
1220,102,"5","0635",3287643766
1221,102,"5","0640",5259401153
1222,102,"5","0645",6851770130
1223,102,"5","0650",7216840357
1224,102,"5","0655",6752227272
1225,103,"5","0700",5991208353
1226,103,"5","0705",8602419194
1227,103,"5","0710",6105979033
1228,103,"5","0715",11008709823
1229,103,"5","0720",5144303904
1230,103,"5","0725",8894265128
1231,103,"5","0730",7286723423
1232,103,"5","0735",8007071686
1233,103,"5","0740",6581903316
1234,103,"5","0745",7050853056
1235,103,"5","0750",8697178303
1236,103,"5","0755",7835156475
1237,104,"5","0800",11781093119
1238,104,"5","0805",10491590543
1239,104,"5","0810",11312589354
1240,104,"5","0815",8781217439
1241,104,"5","0820",10956726971
1242,104,"5","0825",12738025383
1243,104,"5","0830",8197597995
1244,104,"5","0835",11749849177
1245,104,"5","0840",6271380248
1246,104,"5","0845",8970286630
1247,104,"5","0850",17580108621
1248,104,"5","0855",9278597337
1249,105,"5","0900",8989506462
1250,105,"5","0905",11103511129
1251,105,"5","0910",8140198681
1252,105,"5","0915",10153637014
1253,105,"5","0920",8753261429
1254,105,"5","0925",9964865890
1255,105,"5","0930",8533009212
1256,105,"5","0935",11975389024
1257,105,"5","0940",10393380553
1258,105,"5","0945",11293881699
1259,105,"5","0950",3221289512
1260,105,"5","0955",9988021803
1261,106,"5","1000",11180516335
1262,106,"5","1005",13819852507
1263,106,"5","1010",11955856976
1264,106,"5","1015",14958257512
1265,106,"5","1020",11517189377
1266,106,"5","1025",12431307283
1267,106,"5","1030",9411075345
1268,106,"5","1035",12065513540
1269,106,"5","1040",13170033690
1270,106,"5","1045",11872394369
1271,106,"5","1050",12752770538
1272,106,"5","1055",11557949252
1273,107,"5","1100",7606592441
1274,107,"5","1105",10021487150
1275,107,"5","1110",7870335814
1276,107,"5","1115",7684165002
1277,107,"5","1120",6443185922
1278,107,"5","1125",10860245319
1279,107,"5","1130",9085966023
1280,107,"5","1135",9010549031
1281,107,"5","1140",9230316653
1282,107,"5","1145",11012038727
1283,107,"5","1150",11397893581
1284,107,"5","1155",12289034633
1285,108,"5","1200",9187594857
1286,108,"5","1205",11605002737
1287,108,"5","1210",10470870403
1288,108,"5","1215",9585823346
1289,108,"5","1220",9468834331
1290,108,"5","1225",6854055641
1291,108,"5","1230",8064214570
1292,108,"5","1235",7662814142
1293,108,"5","1240",9831896475
1294,108,"5","1245",8501392537
1295,108,"5","1250",10541585538
1296,108,"5","1255",8836645063
1297,109,"5","1300",11465153425
1298,109,"5","1305",9867272436
1299,109,"5","1310",11608060563
1300,109,"5","1315",11015595876
1301,109,"5","1320",9248989572
1302,109,"5","1325",13101153528
1303,109,"5","1330",9090081337
1304,109,"5","1335",10320700748
1305,109,"5","1340",9672904674
1306,109,"5","1345",11747501406
1307,109,"5","1350",5157406317
1308,109,"5","1355",9528597044
1309,110,"5","1400",6378388880
1310,110,"5","1405",9366169613
1311,110,"5","1410",8299224061
1312,110,"5","1415",11777957255
1313,110,"5","1420",6580857444
1314,110,"5","1425",10845361853
1315,110,"5","1430",8937114792
1316,110,"5","1435",12149469030
1317,110,"5","1440",8927712017
1318,110,"5","1445",10775723982
1319,110,"5","1450",12244420498
1320,110,"5","1455",11159510974
1321,111,"5","1500",4730173672
1322,111,"5","1505",10811777916
1323,111,"5","1510",7131533899
1324,111,"5","1515",10867637953
1325,111,"5","1520",8057490712
1326,111,"5","1525",11686857520
1327,111,"5","1530",10004512705
1328,111,"5","1535",6299101705
1329,111,"5","1540",7098123295
1330,111,"5","1545",11560358083
1331,111,"5","1550",12626249246
1332,111,"5","1555",10792608896
1333,112,"5","1600",7351138436
1334,112,"5","1605",12056667245
1335,112,"5","1610",8353865890
1336,112,"5","1615",10466510340
1337,112,"5","1620",4793252732
1338,112,"5","1625",8323130414
1339,112,"5","1630",8175009075
1340,112,"5","1635",8798815301
1341,112,"5","1640",6712303933
1342,112,"5","1645",8799619452
1343,112,"5","1650",9675033888
1344,112,"5","1655",7109944007
1345,113,"5","1700",3595697927
1346,113,"5","1705",5324482860
1347,113,"5","1710",5533480814
1348,113,"5","1715",4814816783
1349,113,"5","1720",3424882489
1350,113,"5","1725",5074102429
1351,113,"5","1730",4517393784
1352,113,"5","1735",5270582578
1353,113,"5","1740",5093043235
1354,113,"5","1745",6366288291
1355,113,"5","1750",7634673761
1356,113,"5","1755",5441839606
1357,114,"5","1800",2711182035
1358,114,"5","1805",3449543918
1359,114,"5","1810",2523469216
1360,114,"5","1815",2287860643
1361,114,"5","1820",1984223716
1362,114,"5","1825",3155484699
1363,114,"5","1830",2670155449
1364,114,"5","1835",3380835431
1365,114,"5","1840",2179367442
1366,114,"5","1845",2174255079
1367,114,"5","1850",5017906230
1368,114,"5","1855",2862892346
1369,115,"5","1900",4561138881
1370,115,"5","1905",6514338140
1371,115,"5","1910",5415634589
1372,115,"5","1915",4403253608
1373,115,"5","1920",5893915952
1374,115,"5","1925",5417805842
1375,115,"5","1930",4491775808
1376,115,"5","1935",3054917484
1377,115,"5","1940",3784969302
1378,115,"5","1945",5036939051
1379,115,"5","1950",4728129087
1380,115,"5","1955",5772281718
1381,116,"5","2000",2950193247
1382,116,"5","2005",6861868439
1383,116,"5","2010",5089949650
1384,116,"5","2015",4252226537
1385,116,"5","2020",3695913012
1386,116,"5","2025",5203240766
1387,116,"5","2030",4499854988
1388,116,"5","2035",6007071383
1389,116,"5","2040",4099926429
1390,116,"5","2045",5502453966
1391,116,"5","2050",9339908400
1392,116,"5","2055",5062891707
1393,117,"5","2100",3623857738
1394,117,"5","2105",3349025606
1395,117,"5","2110",3391863318
1396,117,"5","2115",4021066600
1397,117,"5","2120",5290747719
1398,117,"5","2125",4592552329
1399,117,"5","2130",3462811211
1400,117,"5","2135",3905837385
1401,117,"5","2140",5104053036
1402,117,"5","2145",2880342255
1403,117,"5","2150",3435476454
1404,117,"5","2155",4599156458
1405,118,"5","2200",2027992535
1406,118,"5","2205",2874511737
1407,118,"5","2210",3274142168
1408,118,"5","2215",3120755688
1409,118,"5","2220",2651583235
1410,118,"5","2225",2349624578
1411,118,"5","2230",3202321390
1412,118,"5","2235",3500968603
1413,118,"5","2240",2916106709
1414,118,"5","2245",2669401524
1415,118,"5","2250",3474028809
1416,118,"5","2255",3218553219
1417,119,"5","2300",1870880193
1418,119,"5","2305",1381308481
1419,119,"5","2310",1602724939
1420,119,"5","2315",2108472031
1421,119,"5","2320",2267551732
1422,119,"5","2325",2099067381
1423,119,"5","2330",2126286414
1424,119,"5","2335",1211795754
1425,119,"5","2340",1444444821
1426,119,"5","2345",1866335975
1427,119,"5","2350",1078779445
1428,119,"5","2355",2004906022
1429,120,"5","2400",1655517378
1430,120,"5","2405",1771017607
1431,120,"5","2410",1003268849
1432,120,"5","2415",1881948671
1433,120,"5","2420",2200922073
1434,120,"5","2425",2026474156
1435,120,"5","2430",1991234560
1436,120,"5","2435",1950018830
1437,120,"5","2440",1268943291
1438,120,"5","2445",1962804884
1439,120,"5","2450",2938046735
1440,120,"5","2455",1514533322
1441,121,"6","0100",2157167182
1442,121,"6","0105",2609454106
1443,121,"6","0110",2357118260
1444,121,"6","0115",2196642497
1445,121,"6","0120",2609791547
1446,121,"6","0125",2205167693
1447,121,"6","0130",1742773997
1448,121,"6","0135",1796294964
1449,121,"6","0140",1524891023
1450,121,"6","0145",2270722790
1451,121,"6","0150",2023918633
1452,121,"6","0155",2136627448
1453,122,"6","0200",1834023883
1454,122,"6","0205",2004078139
1455,122,"6","0210",1753922623
1456,122,"6","0215",1746189997
1457,122,"6","0220",2299958803
1458,122,"6","0225",1923076330
1459,122,"6","0230",2066339989
1460,122,"6","0235",2294430210
1461,122,"6","0240",2190518006
1462,122,"6","0245",1716649263
1463,122,"6","0250",3019060091
1464,122,"6","0255",1653165443
1465,123,"6","0300",1991627849
1466,123,"6","0305",1980878765
1467,123,"6","0310",2169322872
1468,123,"6","0315",2989272049
1469,123,"6","0320",2561016880
1470,123,"6","0325",1543911593
1471,123,"6","0330",1879546656
1472,123,"6","0335",2073110985
1473,123,"6","0340",1498844881
1474,123,"6","0345",1437459294
1475,123,"6","0350",3308974961
1476,123,"6","0355",1707332583
1477,124,"6","0400",1872787481
1478,124,"6","0405",2165595952
1479,124,"6","0410",1179465164
1480,124,"6","0415",1783148493
1481,124,"6","0420",2106427212
1482,124,"6","0425",2391346465
1483,124,"6","0430",1994988626
1484,124,"6","0435",2508106601
1485,124,"6","0440",1961024109
1486,124,"6","0445",1918373980
1487,124,"6","0450",1833113415
1488,124,"6","0455",1910361627
1489,125,"6","0500",3022236800
1490,125,"6","0505",4146494100
1491,125,"6","0510",4101992815
1492,125,"6","0515",4137569531
1493,125,"6","0520",4122583938
1494,125,"6","0525",5189120788
1495,125,"6","0530",4427894008
1496,125,"6","0535",3763930232
1497,125,"6","0540",3781307730
1498,125,"6","0545",4037256261
1499,125,"6","0550",1371538282
1500,125,"6","0555",3087906483
1501,126,"6","0600",4749533990
1502,126,"6","0605",6852960432
1503,126,"6","0610",5986555181
1504,126,"6","0615",5794187051
1505,126,"6","0620",6380898184
1506,126,"6","0625",7000917664
1507,126,"6","0630",5720338998
1508,126,"6","0635",7174090175
1509,126,"6","0640",6318252298
1510,126,"6","0645",5327196739
1511,126,"6","0650",8176773895
1512,126,"6","0655",7178018862
1513,127,"6","0700",7286701469
1514,127,"6","0705",8844312063
1515,127,"6","0710",8737669652
1516,127,"6","0715",10903536676
1517,127,"6","0720",9438827168
1518,127,"6","0725",8779684032
1519,127,"6","0730",7547051314
1520,127,"6","0735",7284193760
1521,127,"6","0740",7933471665
1522,127,"6","0745",8641208578
